"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.732155949";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 12, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.566980383";"1060011442";"0101000000B23A2DD092C8424070434049B7DD4B40";"";
"55.731105737";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 14/16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564773385";"1060011443";"0101000000F51C897E4AC842409F2A6FDF94DD4B40";"";
"55.731078232";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 14/16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.564726618";"1060011444";"0101000000CFBE39F648C84240F6A0B4F893DD4B40";"";
"55.730387423";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563286861";"1060011445";"01010000007921ABC819C84240ED98C7557DDD4B40";"";
"55.730369086";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563255684";"1060011446";"0101000000760823C318C842409130F5BB7CDD4B40";"";
"55.730359545";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Погодинская улица, дом 16";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563208259";"1060011447";"0101000000FD9E4E3517C84240580CEC6B7CDD4B40";"";
"55.732580603";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Погорельский переулок, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622163927";"1060011448";"0101000000A49B4B11A3CF4240D4C88133C5DD4B40";"";
"55.732580424";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Погорельский переулок, дом 5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.622148007";"1060011449";"010100000015ABBF8BA2CF424089620132C5DD4B40";"";
"55.747010861";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Котельническая набережная, дом 1/15, корпус Б";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641378761";"1060011450";"0101000000086C01B318D242403BE0480D9EDF4B40";"";
"55.752767055";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подкопаевский переулок, дом 15/9, строение 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642644597";"1060011451";"010100000076889B2D42D24240995DBDAB5AE04B40";"";
"55.752776742";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подкопаевский переулок, дом 15/9, строение 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642707996";"1060011452";"01010000004ED96F4144D242402B0A00FD5AE04B40";"";
"55.752767583";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подкопаевский переулок, дом 15/9, строение 6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64269238";"1060011454";"010100000084BE70BE43D24240AB3C2BB05AE04B40";"";
"55.753030337";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подколокольный переулок, дом 13, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.644515676";"1060011457";"0101000000F4165B7D7FD24240CA274F4C63E04B40";"";
"55.753013194";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подколокольный переулок, дом 16/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646221217";"1060011459";"0101000000877F7860B7D24240DFD780BC62E04B40";"";
"55.752356748";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Подколокольный переулок, дом 16/2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64618022";"1060011460";"01010000006D1C9008B6D24240DECAD5394DE04B40";"";
"55.752293342";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Подколокольный переулок, дом 16/2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646134615";"1060011461";"0101000000891E008AB4D24240BC71F2254BE04B40";"";
"55.751712299";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Подколокольный переулок, дом 16/2, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645597068";"1060011462";"01010000000CBABAECA2D242405D1ACE1B38E04B40";"";
"55.753285775";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подкопаевский переулок, дом 11, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641606792";"1060011463";"01010000000744DE2B20D24240611514AB6BE04B40";"";
"55.753294757";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подкопаевский переулок, дом 11, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64160648";"1060011464";"01010000003740402920D2424019C86CF66BE04B40";"";
"55.757712656";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подсосенский переулок, дом 14, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651094183";"1060011465";"0101000000E84CDF0D57D3424085A472BAFCE04B40";"";
"55.757721464";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подсосенский переулок, дом 14, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.651077943";"1060011466";"01010000007D2AA48556D34240BAAD5504FDE04B40";"";
"55.75879188";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подсосенский переулок, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650355724";"1060011467";"010100000057AC3ADB3ED342400189A21720E14B40";"";
"55.758800863";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Подсосенский переулок, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650355414";"1060011468";"01010000000AF4A0D83ED342407B61FD6220E14B40";"";
"55.759175284";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.643553493";"1060011469";"0101000000AED4FAF55FD24240135BDCA72CE14B40";"";
"55.759175108";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 11";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.643537563";"1060011470";"0101000000916A59705FD242400D6662A62CE14B40";"";
"55.759371986";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 15/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645092522";"1060011471";"01010000002C714A6492D242402DAFEA1933E14B40";"";
"55.759408268";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 15/16, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645123138";"1060011473";"01010000002CCD1D6593D242409EAF454A34E14B40";"";
"55.759500174";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 19";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646123965";"1060011474";"01010000001E6BA930B4D2424073513C4D37E14B40";"";
"55.75801338";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 20/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647386624";"1060011475";"010100000053F99C90DDD24240E5831A9506E14B40";"";
"55.758774638";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 20/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647153099";"1060011476";"0101000000E3DAA9E9D5D24240439FFF861FE14B40";"";
"55.758022188";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 20/1, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647370383";"1060011477";"010100000027B15F08DDD242401A8DFDDE06E14B40";"";
"55.759714284";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 25, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647614606";"1060011478";"010100000049971009E5D24240C20A52513EE14B40";"";
"55.759714459";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 25, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647630537";"1060011479";"01010000002827B48EE5D2424007DAC9523EE14B40";"";
"55.760177968";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 29";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.648921328";"1060011480";"0101000000ECB7A4DA0FD3424091D9FB824DE14B40";"";
"55.758952487";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 3/7, строение 1А";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.639656782";"1060011481";"010100000064ADFF45E0D142400271E75A25E14B40";"";
"55.761120875";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 33";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650498397";"1060011482";"0101000000939B0E8843D34240C636A9686CE14B40";"";
"55.758550208";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 4, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64065884";"1060011483";"0101000000BED8DE1B01D24240F4DD572C18E14B40";"";
"55.761973935";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 40, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652078642";"1060011489";"0101000000B1E71C5077D342405E9DA55C88E14B40";"";
"55.761983092";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 40, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.652094264";"1060011490";"010100000004E528D377D342405B1F76A988E14B40";"";
"55.762799677";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 44";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.653628021";"1060011491";"0101000000DCF83E15AAD34240A30E796BA3E14B40";"";
"55.762790519";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 44";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.653612398";"1060011492";"0101000000C7D53092A9D34240E566A61EA3E14B40";"";
"55.763480279";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 50/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.655054953";"1060011493";"0101000000E11B38D7D8D3424015B9C6B8B9E14B40";"";
"55.74108408";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 4/10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615986385";"1060011494";"01010000009A2D51A4D8CE4240D797D7D7DBDE4B40";"";
"55.763489437";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, улица Покровка, дом 50/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.655070577";"1060011495";"0101000000B764485AD9D34240D3609905BAE14B40";"";
"55.732946532";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 42, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619539178";"1060011496";"0101000000E40C4E0F4DCF42400C542431D1DD4B40";"";
"55.754375347";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 14/5";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647512541";"1060011497";"010100000024ACE1B0E1D242400723125F8FE04B40";"";
"55.732937549";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 42, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619539495";"1060011498";"01010000007CCDF6114DCF4240927BC9E5D0DD4B40";"";
"55.756128786";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 10, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646798507";"1060011499";"01010000005455214BCAD2424093B7FBD3C8E04B40";"";
"55.732235962";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 50/1, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.620280912";"1060011500";"0101000000C0AF6B5D65CF42405FDF72E8B9DD4B40";"";
"55.731944001";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 51А/9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62068935";"1060011501";"0101000000DD9CA5BF72CF424032664D57B0DD4B40";"";
"55.756146576";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 10, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646781955";"1060011502";"0101000000192F48C0C9D2424081733769C9E04B40";"";
"55.731084111";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 54, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621738886";"1060011503";"0101000000C002CB2395CF424064AF052A94DD4B40";"";
"55.756738914";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646713637";"1060011504";"010100000067653083C7D24240CB9E1BD2DCE04B40";"";
"55.731056805";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 54, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621707998";"1060011505";"01010000002B89AF2094CF4240237FF64493DD4B40";"";
"55.756720422";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64666647";"1060011506";"0101000000EE0886F7C5D24240485AFC36DCE04B40";"";
"55.730374894";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 65/74, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.623404141";"1060011507";"01010000009BE4F6B4CBCF424055C6ADEC7CDD4B40";"";
"55.755581497";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 12, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.64769389";"1060011509";"01010000003CAF25A2E7D24240F389FDE4B6E04B40";"";
"55.734334284";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Полянка, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.616687125";"1060011510";"0101000000A0DE8C9AEFCE4240480E73AAFEDD4B40";"";
"55.75447139";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 14, строение 3";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646441595";"1060011511";"010100000048A62299BED24240A9E8BC8492E04B40";"";
"55.734316319";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Полянка, дом 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61668776";"1060011512";"01010000009185E09FEFCE42401683BF13FEDD4B40";"";
"55.754050564";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 16/10, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647396305";"1060011513";"01010000005CC3D2E1DDD2424087F497BA84E04B40";"";
"55.757634913";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 6/20, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646475439";"1060011514";"01010000000C160AB5BFD2424047D24A2EFAE04B40";"";
"55.735642513";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Полянка, дом 4/6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617150517";"1060011515";"0101000000BC9CC3C9FECE4240EE70AB8829DE4B40";"";
"55.756883301";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 8, строение 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647585097";"1060011516";"0101000000F97E8611E4D242407E57508DE1E04B40";"";
"55.735660299";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Малая Полянка, дом 4/6";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617133961";"1060011517";"01010000007BDFE13EFECE4240D695DE1D2ADE4B40";"";
"55.756919057";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Покровский бульвар, дом 8, строение 1А";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.647567924";"1060011518";"010100000062C27781E3D242405FC441B9E2E04B40";"";
"55.736536102";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Бродников переулок, дом 3";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617501178";"1060011519";"0101000000306052470ACF4240E834A3D046DE4B40";"";
"55.74264707";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 1/3";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615931058";"1060011520";"0101000000B05933D4D6CE4240630F270F0FDF4B40";"";
"55.736536282";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, Бродников переулок, дом 3";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617517099";"1060011521";"01010000008076E0CC0ACF4240F4C025D246DE4B40";"";
"55.73944668";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 15";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.617414202";"1060011522";"010100000085D6B66D07CF42402EDE5530A6DE4B40";"";
"55.739689916";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Померанцев переулок, дом 10-12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591362092";"1060011523";"0101000000F89DC6C0B1CB42405433BF28AEDE4B40";"";
"55.738655996";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 19";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.618222645";"1060011524";"0101000000F8F56CEB21CF42403BE898478CDE4B40";"";
"55.739698533";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Померанцев переулок, дом 10-12";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.591329924";"1060011525";"0101000000F35CEEB2B0CB42402D110871AEDE4B40";"";
"55.742103803";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 2/10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.615567976";"1060011526";"010100000045B172EECACE4240A50FE641FDDE4B40";"";
"55.738829141";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Померанцев переулок, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593097443";"1060011527";"01010000005B83F49DEACB4240A0F60AF491DE4B40";"";
"55.742119615";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 2/10, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.61537626";"1060011528";"0101000000A7B737A6C4CE424093128AC6FDDE4B40";"";
"55.738837941";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, Померанцев переулок, дом 9";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.593081198";"1060011529";"010100000029A4AE15EACB4240CAD1DC3D92DE4B40";"";
"55.735907253";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 28, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619116126";"1060011530";"010100000051CC7C323FCF42401943783532DE4B40";"";
"55.76983192";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Последний переулок, дом 12";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.627274336";"1060011531";"0101000000BC5E83864AD0424090E833DA89E24B40";"";
"55.73589827";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 28, корпус 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619116443";"1060011532";"0101000000E98C25353FCF42409F6A1DEA31DE4B40";"";
"55.734867941";"Городской Wi-Fi";"Центральный административный округ";"район Якиманка";"город Москва, улица Большая Полянка, дом 30";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.619391724";"1060011533";"01010000001DFF5E3A48CF4240A7BC162710DE4B40";"";
"55.764650555";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, Малый Палашёвский переулок, дом 2/8";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601300666";"1060011543";"01010000003AC4936BF7CC4240F04BC311E0E14B40";"";
"55.784588105";"Городской Wi-Fi";"Центральный административный округ";"Тверской район";"город Москва, улица Палиха, дом 14/33, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.60025148";"1060011544";"0101000000E0FC5D0AD5CC42401EE70D626DE44B40";"";
"55.769875411";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Последний переулок, дом 20";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628755321";"1060011545";"0101000000C470EA0D7BD04240AA1E08478BE24B40";"";
"55.769875588";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, Последний переулок, дом 20";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.628771256";"1060011546";"0101000000A99796937BD04240713984488BE24B40";"";
"55.759404982";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641569369";"1060011547";"010100000035FCF0F11ED24240030EB52E34E14B40";"";
"55.759395999";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 14";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641569681";"1060011548";"010100000005008FF41ED2424089355AE333E14B40";"";
"55.761639575";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 5, строение 2";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.640487606";"1060011549";"0101000000B5A1747FFBD142406FFBD4677DE14B40";"";
"55.76094632";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 8/12, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641181096";"1060011550";"01010000001411DF3812D24240AE3463B066E14B40";"";
"55.76092853";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 8/12, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641197652";"1060011551";"010100000056CEC0C312D24240C078271B66E14B40";"";
"55.760945791";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Потаповский переулок, дом 8/12, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.641133302";"1060011552";"0101000000B63BF2A710D24240DA2FF3AB66E14B40";"";
"55.782906904";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, улица Правды, дом 2А";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.575929677";"1060011553";"010100000063C14B10B8C942400E3F1E4B36E44B40";"";
"55.783700748";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, улица Правды, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576969152";"1060011554";"010100000007520B20DAC9424060415D4E50E44B40";"";
"55.742243645";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 15";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.59542777";"1060011555";"0101000000DEA327FA36CC42402C78FAD601DF4B40";"";
"55.783701117";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, улица Правды, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.577001032";"1060011556";"01010000006019792BDBC9424045AD755150E44B40";"";
"55.742911205";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 18";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.596439244";"1060011557";"0101000000F783031F58CC42404AA7E0B617DF4B40";"";
"55.783691581";"Городской Wi-Fi";"Северный административный округ";"район Беговой";"город Москва, улица Правды, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.576953539";"1060011558";"010100000082A8129DD9C94240D445770150E44B40";"";
"55.744727914";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601296644";"1060011559";"01010000005896D649F7CC42402F86893E53DF4B40";"";
"55.74461114";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.601300822";"1060011560";"010100000022C6E26CF7CC4240C644F76A4FDF4B40";"";
"55.763437453";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица Пресненский Вал, дом 4/29";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.563904587";"1060011561";"01010000005D9D87062EC8424099968651B8E14B40";"";
"55.743456998";"Городской Wi-Fi";"Центральный административный округ";"район Хамовники";"город Москва, улица Пречистенка, дом 12/2, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.597805586";"1060011562";"0101000000399EB8E484CC42403832529929DF4B40";"";
